Datum,Uhrzeit,Generation_DE 30[MW],Generation_DE 10[MW],Generation_DE 20[MW],Generation_DE 40[MW]
31.01.2020,10:00,0,0,0,0
31.01.2020,11:00,0,0,0,0
31.01.2020,12:00,0,0,0,0
31.01.2020,13:00,0,0,0,0
31.01.2020,14:00,0,0,0,0
31.01.2020,15:00,0,0,0,0
31.01.2020,16:00,0,0,0,0
31.01.2020,17:00,0,0,0,0
31.01.2020,18:00,0,0,0,0
31.01.2020,19:00,0,0,0,0
31.01.2020,20:00,0,0,0,0
31.01.2020,21:00,0,0,0,0
31.01.2020,22:00,0,0,0,0
31.01.2020,23:00,0,0,0,0
01.02.2020,00:00,0,0,0,0
01.02.2020,01:00,0,0,0,0
01.02.2020,02:00,0,0,0,0
01.02.2020,03:00,0,0,0,0
01.02.2020,04:00,0,0,0,0
01.02.2020,05:00,0,0,0,0
01.02.2020,06:00,0,0,0,0
01.02.2020,07:00,0,0,0,0
01.02.2020,08:00,0,0,0,0
01.02.2020,09:00,0,0,0,0
01.02.2020,10:00,0,0,0,0
01.02.2020,11:00,0,0,0,0
01.02.2020,12:00,0,0,0,0
01.02.2020,13:00,0,0,0,0
01.02.2020,14:00,0,0,0,0
01.02.2020,15:00,0,0,0,0
01.02.2020,16:00,0,0,0,0
01.02.2020,17:00,0,0,0,0
01.02.2020,18:00,0,0,0,0
01.02.2020,19:00,0,0,0,0
01.02.2020,20:00,0,0,0,0
01.02.2020,21:00,0,0,0,0
01.02.2020,22:00,0,0,0,0
01.02.2020,23:00,0,0,0,0
02.02.2020,00:00,0,0,0,0
02.02.2020,01:00,0,0,0,0
02.02.2020,02:00,0,0,0,0
02.02.2020,03:00,0,0,0,0
02.02.2020,04:00,0,0,0,0
02.02.2020,05:00,0,0,0,0
02.02.2020,06:00,0,0,0,0
02.02.2020,07:00,0,0,0,0
02.02.2020,08:00,0,0,0,0
02.02.2020,09:00,0,0,0,0
02.02.2020,10:00,0,0,0,0
02.02.2020,11:00,0,0,0,0
02.02.2020,12:00,0,0,0,0
02.02.2020,13:00,0,0,0,0
02.02.2020,14:00,0,0,0,0
02.02.2020,15:00,0,0,0,0
02.02.2020,16:00,0,0,0,0
02.02.2020,17:00,0,0,0,0
02.02.2020,18:00,0,0,0,0
02.02.2020,19:00,0,0,0,0
02.02.2020,20:00,0,0,0,0
02.02.2020,21:00,0,0,0,0
02.02.2020,22:00,0,0,0,0
02.02.2020,23:00,0,0,0,0
03.02.2020,00:00,0,0,0,0
03.02.2020,01:00,0,0,0,0
03.02.2020,02:00,0,0,0,0
03.02.2020,03:00,0,0,0,0
03.02.2020,04:00,0,0,0,0
03.02.2020,05:00,0,0,0,0
03.02.2020,06:00,0,0,0,0
03.02.2020,07:00,0,0,0,0
03.02.2020,08:00,0,0,0,0
03.02.2020,09:00,0,0,0,0
03.02.2020,10:00,0,0,0,0
03.02.2020,11:00,0,0,0,0
03.02.2020,12:00,0,0,0,0
03.02.2020,13:00,0,0,0,0
03.02.2020,14:00,0,0,0,0
03.02.2020,15:00,0,0,0,0
03.02.2020,16:00,0,0,0,0
03.02.2020,17:00,0,0,0,0
03.02.2020,18:00,0,0,0,0
03.02.2020,19:00,0,0,0,0
03.02.2020,20:00,0,0,0,0
03.02.2020,21:00,0,0,0,0
03.02.2020,22:00,0,0,0,0
03.02.2020,23:00,0,0,0,0
04.02.2020,00:00,0,0,0,0
04.02.2020,01:00,0,0,0,0
04.02.2020,02:00,0,0,0,0
04.02.2020,03:00,0,0,0,0
04.02.2020,04:00,0,0,0,0
04.02.2020,05:00,0,0,0,0
04.02.2020,06:00,0,0,0,0
04.02.2020,07:00,0,0,0,0
04.02.2020,08:00,0,0,0,0
04.02.2020,09:00,0,0,0,0
04.02.2020,10:00,0,0,0,0
04.02.2020,11:00,0,0,0,0
04.02.2020,12:00,0,0,0,0
04.02.2020,13:00,0,0,0,0
04.02.2020,14:00,0,0,0,0
04.02.2020,15:00,0,0,0,0
04.02.2020,16:00,0,0,0,0
04.02.2020,17:00,0,0,0,0
04.02.2020,18:00,0,0,0,0
04.02.2020,19:00,0,0,0,0
04.02.2020,20:00,0,0,0,0
04.02.2020,21:00,0,0,0,0
04.02.2020,22:00,0,0,0,0
04.02.2020,23:00,0,0,0,0
05.02.2020,00:00,0,0,0,0
05.02.2020,01:00,0,0,0,0
05.02.2020,02:00,0,0,0,0
05.02.2020,03:00,0,0,0,0
05.02.2020,04:00,0,0,0,0
05.02.2020,05:00,0,0,0,0
05.02.2020,06:00,0,0,0,0
05.02.2020,07:00,0,0,0,0
05.02.2020,08:00,0,0,0,0
05.02.2020,09:00,0,0,0,0
05.02.2020,10:00,0,0,0,0
05.02.2020,11:00,0,0,0,0
05.02.2020,12:00,0,0,0,0
05.02.2020,13:00,0,0,0,0
05.02.2020,14:00,0,0,0,0
05.02.2020,15:00,0,0,0,0
05.02.2020,16:00,0,0,0,0
05.02.2020,17:00,0,0,0,0
05.02.2020,18:00,0,0,0,0
05.02.2020,19:00,0,0,0,0
05.02.2020,20:00,0,0,0,0
05.02.2020,21:00,0,0,0,0
05.02.2020,22:00,0,0,0,0
05.02.2020,23:00,0,0,0,0
06.02.2020,00:00,0,0,0,0
06.02.2020,01:00,0,0,0,0
06.02.2020,02:00,0,0,0,0
06.02.2020,03:00,0,0,0,0
06.02.2020,04:00,0,0,0,0
06.02.2020,05:00,0,0,0,0
06.02.2020,06:00,0,0,0,0
06.02.2020,07:00,0,0,0,0
06.02.2020,08:00,0,0,0,0
06.02.2020,09:00,0,0,0,0
06.02.2020,10:00,0,0,0,0
06.02.2020,11:00,0,0,0,0
06.02.2020,12:00,0,0,0,0
06.02.2020,13:00,0,0,0,0
06.02.2020,14:00,0,0,0,0
06.02.2020,15:00,0,0,0,0
06.02.2020,16:00,0,0,0,0
06.02.2020,17:00,0,0,0,0
06.02.2020,18:00,0,0,0,0
06.02.2020,19:00,0,0,0,0
06.02.2020,20:00,0,0,0,0
06.02.2020,21:00,0,0,0,0
06.02.2020,22:00,0,0,0,0
06.02.2020,23:00,0,0,0,0
07.02.2020,00:00,0,0,0,0
07.02.2020,01:00,0,0,0,0
07.02.2020,02:00,0,0,0,0
07.02.2020,03:00,0,0,0,0
07.02.2020,04:00,0,0,0,0
07.02.2020,05:00,0,0,0,0
07.02.2020,06:00,0,0,0,0
07.02.2020,07:00,0,0,0,0
07.02.2020,08:00,0,0,0,0
07.02.2020,09:00,0,0,0,0
07.02.2020,10:00,0,0,0,0
07.02.2020,11:00,0,0,0,0
07.02.2020,12:00,0,0,0,0
07.02.2020,13:00,0,0,0,0
07.02.2020,14:00,0,0,0,0
07.02.2020,15:00,0,0,0,0
07.02.2020,16:00,0,0,0,0
07.02.2020,17:00,0,0,0,0
07.02.2020,18:00,0,0,0,0
07.02.2020,19:00,0,0,0,0
07.02.2020,20:00,0,0,0,0
07.02.2020,21:00,0,0,0,0
07.02.2020,22:00,0,0,0,0
07.02.2020,23:00,0,0,0,0
08.02.2020,00:00,0,0,0,0
08.02.2020,01:00,0,0,0,0
08.02.2020,02:00,0,0,0,0
08.02.2020,03:00,0,0,0,0
08.02.2020,04:00,0,0,0,0
08.02.2020,05:00,0,0,0,0
08.02.2020,06:00,0,0,0,0
08.02.2020,07:00,0,0,0,0
08.02.2020,08:00,0,0,0,0
08.02.2020,09:00,0,0,0,0
08.02.2020,10:00,0,0,0,0
08.02.2020,11:00,0,0,0,0
08.02.2020,12:00,0,0,0,0
08.02.2020,13:00,0,0,0,0
08.02.2020,14:00,0,0,0,0
08.02.2020,15:00,0,0,0,0
08.02.2020,16:00,0,0,0,0
08.02.2020,17:00,0,0,0,0
08.02.2020,18:00,0,0,0,0
08.02.2020,19:00,0,0,0,0
08.02.2020,20:00,0,0,0,0
08.02.2020,21:00,0,0,0,0
08.02.2020,22:00,0,0,0,0
08.02.2020,23:00,0,0,0,0
09.02.2020,00:00,0,0,0,0
09.02.2020,01:00,0,0,0,0
09.02.2020,02:00,0,0,0,0
09.02.2020,03:00,0,0,0,0
09.02.2020,04:00,0,0,0,0
09.02.2020,05:00,0,0,0,0
09.02.2020,06:00,0,0,0,0
09.02.2020,07:00,0,0,0,0
09.02.2020,08:00,0,0,0,0
09.02.2020,09:00,0,0,0,0
09.02.2020,10:00,0,0,0,0
09.02.2020,11:00,0,0,0,0
09.02.2020,12:00,0,0,0,0
09.02.2020,13:00,0,0,0,0
09.02.2020,14:00,0,0,0,0
09.02.2020,15:00,0,0,0,0
09.02.2020,16:00,0,0,0,0
09.02.2020,17:00,0,0,0,0
09.02.2020,18:00,0,0,0,0
09.02.2020,19:00,0,0,0,0
09.02.2020,20:00,0,0,0,0
09.02.2020,21:00,0,0,0,0
09.02.2020,22:00,0,0,0,0
09.02.2020,23:00,0,0,0,0
10.02.2020,00:00,0,0,0,0
10.02.2020,01:00,0,0,0,0
10.02.2020,02:00,0,0,0,0
10.02.2020,03:00,0,0,0,0
10.02.2020,04:00,0,0,0,0
10.02.2020,05:00,0,0,0,0
10.02.2020,06:00,0,0,0,0
10.02.2020,07:00,0,0,0,0
10.02.2020,08:00,0,0,0,0
10.02.2020,09:00,0,0,0,0
10.02.2020,10:00,0,0,0,0
10.02.2020,11:00,0,0,0,0
10.02.2020,12:00,0,0,0,0
10.02.2020,13:00,0,0,0,0
10.02.2020,14:00,0,0,0,0
10.02.2020,15:00,0,0,0,0
10.02.2020,16:00,0,0,0,0
10.02.2020,17:00,0,0,0,0
10.02.2020,18:00,0,0,0,0
10.02.2020,19:00,0,0,0,0
10.02.2020,20:00,0,0,0,0
10.02.2020,21:00,0,0,0,0
10.02.2020,22:00,0,0,0,0
10.02.2020,23:00,0,0,0,0
11.02.2020,00:00,0,0,0,0
11.02.2020,01:00,0,0,0,0
11.02.2020,02:00,0,0,0,0
11.02.2020,03:00,0,0,0,0
11.02.2020,04:00,0,0,0,0
11.02.2020,05:00,0,0,0,0
11.02.2020,06:00,0,0,0,0
11.02.2020,07:00,0,0,0,0
11.02.2020,08:00,0,0,0,0
11.02.2020,09:00,0,0,0,0
11.02.2020,10:00,0,0,0,0
11.02.2020,11:00,0,0,0,0
11.02.2020,12:00,0,0,0,0
11.02.2020,13:00,0,0,0,0
11.02.2020,14:00,0,0,0,0
11.02.2020,15:00,0,0,0,0
11.02.2020,16:00,0,0,0,0
11.02.2020,17:00,0,0,0,0
11.02.2020,18:00,0,0,0,0
11.02.2020,19:00,0,0,0,0
11.02.2020,20:00,0,0,0,0
11.02.2020,21:00,0,0,0,0
11.02.2020,22:00,0,0,0,0
11.02.2020,23:00,0,0,0,0
12.02.2020,00:00,0,0,0,0
12.02.2020,01:00,0,0,0,0
12.02.2020,02:00,0,0,0,0
12.02.2020,03:00,0,0,0,0
12.02.2020,04:00,0,0,0,0
12.02.2020,05:00,0,0,0,0
12.02.2020,06:00,0,0,0,0
12.02.2020,07:00,0,0,0,0
12.02.2020,08:00,0,0,0,0
12.02.2020,09:00,0,0,0,0
12.02.2020,10:00,0,0,0,0
12.02.2020,11:00,0,0,0,0
12.02.2020,12:00,0,0,0,0
12.02.2020,13:00,0,0,0,0
12.02.2020,14:00,0,0,0,0
12.02.2020,15:00,0,0,0,0
12.02.2020,16:00,0,0,0,0
12.02.2020,17:00,0,0,0,0
12.02.2020,18:00,0,0,0,0
12.02.2020,19:00,0,0,0,0
12.02.2020,20:00,0,0,0,0
12.02.2020,21:00,0,0,0,0
12.02.2020,22:00,0,0,0,0
12.02.2020,23:00,0,0,0,0
13.02.2020,00:00,0,0,0,0
13.02.2020,01:00,0,0,0,0
13.02.2020,02:00,0,0,0,0
13.02.2020,03:00,0,0,0,0
13.02.2020,04:00,0,0,0,0
13.02.2020,05:00,0,0,0,0
13.02.2020,06:00,0,0,0,0
13.02.2020,07:00,0,0,0,0
13.02.2020,08:00,0,0,0,0
13.02.2020,09:00,0,0,0,0
13.02.2020,10:00,0,0,0,0
13.02.2020,11:00,0,0,0,0
13.02.2020,12:00,0,0,0,158
13.02.2020,13:00,0,0,0,226
13.02.2020,14:00,0,0,0,242
13.02.2020,15:00,0,0,0,276
13.02.2020,16:00,0,0,0,292
13.02.2020,17:00,0,0,0,296
13.02.2020,18:00,0,0,0,293
13.02.2020,19:00,0,0,0,291
13.02.2020,20:00,0,0,0,284
13.02.2020,21:00,0,0,0,286
13.02.2020,22:00,0,0,0,289
13.02.2020,23:00,0,0,0,287
14.02.2020,00:00,0,0,0,287
14.02.2020,01:00,0,0,0,290
14.02.2020,02:00,0,0,0,287
14.02.2020,03:00,0,0,0,287
14.02.2020,04:00,0,0,0,285
14.02.2020,05:00,0,0,0,285
14.02.2020,06:00,0,0,0,287
14.02.2020,07:00,0,0,0,286
14.02.2020,08:00,0,0,0,286
14.02.2020,09:00,0,0,0,286
14.02.2020,10:00,0,0,0,283
14.02.2020,11:00,0,0,0,285
14.02.2020,12:00,0,0,0,285
14.02.2020,13:00,0,0,0,283
14.02.2020,14:00,0,0,0,282
14.02.2020,15:00,0,0,0,286
14.02.2020,16:00,0,0,0,285
14.02.2020,17:00,0,0,0,281
14.02.2020,18:00,0,0,0,282
14.02.2020,19:00,0,0,0,286
14.02.2020,20:00,0,0,0,286
14.02.2020,21:00,0,0,0,286
14.02.2020,22:00,0,0,0,286
14.02.2020,23:00,0,0,0,286
15.02.2020,00:00,0,0,0,289
15.02.2020,01:00,0,0,0,290
15.02.2020,02:00,0,0,0,286
15.02.2020,03:00,0,0,0,285
15.02.2020,04:00,0,0,0,284
15.02.2020,05:00,0,0,0,286
15.02.2020,06:00,0,0,0,291
15.02.2020,07:00,0,0,0,284
15.02.2020,08:00,0,0,0,282
15.02.2020,09:00,0,0,0,284
15.02.2020,10:00,0,0,0,284
15.02.2020,11:00,0,0,0,284
15.02.2020,12:00,0,0,0,282
15.02.2020,13:00,0,0,0,283
15.02.2020,14:00,0,0,0,286
15.02.2020,15:00,0,0,0,283
15.02.2020,16:00,0,0,0,285
15.02.2020,17:00,0,0,0,286
15.02.2020,18:00,0,0,0,287
15.02.2020,19:00,0,0,0,290
15.02.2020,20:00,0,0,0,287
15.02.2020,21:00,0,0,0,284
15.02.2020,22:00,0,0,0,284
15.02.2020,23:00,0,0,0,286
16.02.2020,00:00,0,0,0,286
16.02.2020,01:00,0,0,0,290
16.02.2020,02:00,0,0,0,289
16.02.2020,03:00,0,0,0,289
16.02.2020,04:00,0,0,0,287
16.02.2020,05:00,0,0,0,286
16.02.2020,06:00,0,0,0,286
16.02.2020,07:00,0,0,0,286
16.02.2020,08:00,0,0,0,286
16.02.2020,09:00,0,0,0,286
16.02.2020,10:00,0,0,0,285
16.02.2020,11:00,0,0,0,285
16.02.2020,12:00,0,0,0,285
16.02.2020,13:00,0,0,0,285
16.02.2020,14:00,0,0,0,283
16.02.2020,15:00,0,0,0,286
16.02.2020,16:00,0,0,0,287
16.02.2020,17:00,0,0,0,287
16.02.2020,18:00,0,0,0,288
16.02.2020,19:00,0,0,0,286
16.02.2020,20:00,0,0,0,286
16.02.2020,21:00,0,0,0,284
16.02.2020,22:00,0,0,0,282
16.02.2020,23:00,0,0,0,286
17.02.2020,00:00,0,0,0,286
17.02.2020,01:00,0,0,0,285
17.02.2020,02:00,0,0,0,286
17.02.2020,03:00,0,0,0,287
17.02.2020,04:00,0,0,0,290
17.02.2020,05:00,0,0,0,288
17.02.2020,06:00,0,0,0,286
17.02.2020,07:00,0,0,0,285
17.02.2020,08:00,0,0,0,286
17.02.2020,09:00,0,0,0,309
17.02.2020,10:00,0,0,0,561
17.02.2020,11:00,0,0,0,561
17.02.2020,12:00,0,0,0,557
17.02.2020,13:00,0,0,0,558
17.02.2020,14:00,0,0,0,556
17.02.2020,15:00,0,0,0,564
17.02.2020,16:00,0,0,0,564
17.02.2020,17:00,0,0,0,493
17.02.2020,18:00,0,0,0,280
17.02.2020,19:00,0,0,0,278
17.02.2020,20:00,0,0,0,283
17.02.2020,21:00,0,0,0,283
17.02.2020,22:00,0,0,0,286
17.02.2020,23:00,0,0,0,285
18.02.2020,00:00,0,0,0,285
18.02.2020,01:00,0,0,0,287
18.02.2020,02:00,0,0,0,287
18.02.2020,03:00,0,0,0,288
18.02.2020,04:00,0,0,0,288
18.02.2020,05:00,0,0,0,288
18.02.2020,06:00,0,0,0,286
18.02.2020,07:00,0,0,0,286
18.02.2020,08:00,0,0,0,62
18.02.2020,09:00,0,0,0,0
18.02.2020,10:00,0,0,0,0
18.02.2020,11:00,0,0,0,0
18.02.2020,12:00,0,0,0,0
18.02.2020,13:00,0,0,0,0
18.02.2020,14:00,0,0,0,0
18.02.2020,15:00,0,0,0,0
18.02.2020,16:00,0,0,0,0
18.02.2020,17:00,0,0,0,0
18.02.2020,18:00,0,0,0,0
18.02.2020,19:00,0,0,0,0
18.02.2020,20:00,0,0,0,0
18.02.2020,21:00,0,0,0,0
18.02.2020,22:00,0,0,0,0
18.02.2020,23:00,0,0,0,0
19.02.2020,00:00,0,0,0,0
19.02.2020,01:00,0,0,0,0
19.02.2020,02:00,0,0,0,0
19.02.2020,03:00,0,0,0,0
19.02.2020,04:00,0,0,0,0
19.02.2020,05:00,0,0,0,0
19.02.2020,06:00,0,0,0,0
19.02.2020,07:00,0,0,0,0
19.02.2020,08:00,0,0,0,0
19.02.2020,09:00,0,0,0,0
19.02.2020,10:00,0,0,0,0
19.02.2020,11:00,0,0,0,0
19.02.2020,12:00,0,0,0,0
19.02.2020,13:00,0,0,0,0
19.02.2020,14:00,0,0,0,0
19.02.2020,15:00,0,0,0,0
19.02.2020,16:00,0,0,0,0
19.02.2020,17:00,0,0,0,0
19.02.2020,18:00,0,0,0,0
19.02.2020,19:00,0,0,0,0
19.02.2020,20:00,0,0,0,0
19.02.2020,21:00,0,0,0,0
19.02.2020,22:00,0,0,0,0
19.02.2020,23:00,0,0,0,0
20.02.2020,00:00,0,0,0,0
20.02.2020,01:00,0,0,0,0
20.02.2020,02:00,0,0,0,0
20.02.2020,03:00,0,0,0,0
20.02.2020,04:00,0,0,0,0
20.02.2020,05:00,0,0,0,0
20.02.2020,06:00,0,0,0,0
20.02.2020,07:00,0,0,0,0
20.02.2020,08:00,0,0,0,0
20.02.2020,09:00,0,0,0,0
20.02.2020,10:00,0,0,0,0
20.02.2020,11:00,0,0,0,0
20.02.2020,12:00,0,0,0,0
20.02.2020,13:00,0,0,0,0
20.02.2020,14:00,0,0,0,0
20.02.2020,15:00,0,0,0,0
20.02.2020,16:00,0,0,0,0
20.02.2020,17:00,0,0,0,0
20.02.2020,18:00,0,0,0,0
20.02.2020,19:00,0,0,0,0
20.02.2020,20:00,0,0,0,0
20.02.2020,21:00,0,0,0,0
20.02.2020,22:00,0,0,0,0
20.02.2020,23:00,0,0,0,0
21.02.2020,00:00,0,0,0,0
21.02.2020,01:00,0,0,0,0
21.02.2020,02:00,0,0,0,0
21.02.2020,03:00,0,0,0,0
21.02.2020,04:00,0,0,0,0
21.02.2020,05:00,0,0,0,0
21.02.2020,06:00,0,0,0,0
21.02.2020,07:00,0,0,0,0
21.02.2020,08:00,0,0,0,0
21.02.2020,09:00,0,0,0,0
21.02.2020,10:00,0,0,0,0
21.02.2020,11:00,0,0,0,0
21.02.2020,12:00,0,0,0,0
21.02.2020,13:00,0,0,0,0
21.02.2020,14:00,0,0,0,0
21.02.2020,15:00,0,0,0,0
21.02.2020,16:00,0,0,0,0
21.02.2020,17:00,0,0,0,0
21.02.2020,18:00,0,0,0,0
21.02.2020,19:00,0,0,0,0
21.02.2020,20:00,0,0,0,0
21.02.2020,21:00,0,0,0,0
21.02.2020,22:00,0,0,0,0
21.02.2020,23:00,0,0,0,0
22.02.2020,00:00,0,0,0,0
22.02.2020,01:00,0,0,0,0
22.02.2020,02:00,0,0,0,0
22.02.2020,03:00,0,0,0,0
22.02.2020,04:00,0,0,0,0
22.02.2020,05:00,0,0,0,0
22.02.2020,06:00,0,0,0,0
22.02.2020,07:00,0,0,0,0
22.02.2020,08:00,0,0,0,0
22.02.2020,09:00,0,0,0,0
22.02.2020,10:00,0,0,0,0
22.02.2020,11:00,0,0,0,0
22.02.2020,12:00,0,0,0,0
22.02.2020,13:00,0,0,0,0
22.02.2020,14:00,0,0,0,0
22.02.2020,15:00,0,0,0,0
22.02.2020,16:00,0,0,0,0
22.02.2020,17:00,0,0,0,0
22.02.2020,18:00,0,0,0,0
22.02.2020,19:00,0,0,0,0
22.02.2020,20:00,0,0,0,0
22.02.2020,21:00,0,0,0,0
22.02.2020,22:00,0,0,0,0
22.02.2020,23:00,0,0,0,0
23.02.2020,00:00,0,0,0,0
23.02.2020,01:00,0,0,0,0
23.02.2020,02:00,0,0,0,0
23.02.2020,03:00,0,0,0,0
23.02.2020,04:00,0,0,0,0
23.02.2020,05:00,0,0,0,0
23.02.2020,06:00,0,0,0,0
23.02.2020,07:00,0,0,0,0
23.02.2020,08:00,0,0,0,0
23.02.2020,09:00,0,0,0,0
23.02.2020,10:00,0,0,0,0
23.02.2020,11:00,0,0,0,0
23.02.2020,12:00,0,0,0,0
23.02.2020,13:00,0,0,0,0
23.02.2020,14:00,0,0,0,0
23.02.2020,15:00,0,0,0,0
23.02.2020,16:00,0,0,0,0
23.02.2020,17:00,0,0,0,0
23.02.2020,18:00,0,0,0,0
23.02.2020,19:00,0,0,0,0
23.02.2020,20:00,0,0,0,0
23.02.2020,21:00,0,0,0,0
23.02.2020,22:00,0,0,0,0
23.02.2020,23:00,0,0,0,0
24.02.2020,00:00,0,0,0,0
24.02.2020,01:00,0,0,0,0
24.02.2020,02:00,0,0,0,0
24.02.2020,03:00,0,0,0,0
24.02.2020,04:00,0,0,0,0
24.02.2020,05:00,0,0,0,0
24.02.2020,06:00,0,0,0,0
24.02.2020,07:00,0,0,0,0
24.02.2020,08:00,0,0,0,0
24.02.2020,09:00,0,0,0,0
24.02.2020,10:00,0,0,0,0
24.02.2020,11:00,0,0,0,0
24.02.2020,12:00,0,0,0,0
24.02.2020,13:00,0,0,0,0
24.02.2020,14:00,0,0,0,0
24.02.2020,15:00,0,0,0,0
24.02.2020,16:00,0,0,0,51
24.02.2020,17:00,0,0,0,221
24.02.2020,18:00,0,0,0,254
24.02.2020,19:00,0,0,0,266
24.02.2020,20:00,0,0,0,278
24.02.2020,21:00,0,0,0,276
24.02.2020,22:00,0,0,0,277
24.02.2020,23:00,0,0,0,277
25.02.2020,00:00,0,0,0,279
25.02.2020,01:00,0,0,0,281
25.02.2020,02:00,0,0,0,283
25.02.2020,03:00,0,0,0,286
25.02.2020,04:00,0,0,0,287
25.02.2020,05:00,0,0,0,290
25.02.2020,06:00,0,0,0,290
25.02.2020,07:00,0,0,0,275
25.02.2020,08:00,0,0,0,283
25.02.2020,09:00,0,0,0,290
25.02.2020,10:00,0,0,0,283
25.02.2020,11:00,0,0,0,286
25.02.2020,12:00,0,0,0,290
25.02.2020,13:00,0,0,0,277
25.02.2020,14:00,0,0,0,282
25.02.2020,15:00,0,0,0,270
25.02.2020,16:00,0,0,0,267
25.02.2020,17:00,0,0,0,264
25.02.2020,18:00,0,0,0,268
25.02.2020,19:00,0,0,0,262
25.02.2020,20:00,0,0,0,254
25.02.2020,21:00,0,0,0,253
25.02.2020,22:00,0,0,0,246
25.02.2020,23:00,0,0,0,246
26.02.2020,00:00,0,0,0,244
26.02.2020,01:00,0,0,0,243
26.02.2020,02:00,0,0,0,246
26.02.2020,03:00,0,0,0,249
26.02.2020,04:00,0,0,0,249
26.02.2020,05:00,0,0,0,252
26.02.2020,06:00,0,0,0,264
26.02.2020,07:00,0,0,0,270
26.02.2020,08:00,0,0,0,278
26.02.2020,09:00,0,0,0,358
26.02.2020,10:00,0,0,0,565
26.02.2020,11:00,0,0,0,559
26.02.2020,12:00,0,0,0,579
26.02.2020,13:00,0,0,0,586
26.02.2020,14:00,0,0,0,589
26.02.2020,15:00,0,0,0,598
26.02.2020,16:00,0,0,0,596
26.02.2020,17:00,0,0,0,520
26.02.2020,18:00,0,0,0,281
26.02.2020,19:00,0,0,0,274
26.02.2020,20:00,0,0,0,279
26.02.2020,21:00,0,0,0,283
26.02.2020,22:00,0,0,0,286
26.02.2020,23:00,0,0,0,288
27.02.2020,00:00,0,0,0,286
27.02.2020,01:00,0,0,0,285
27.02.2020,02:00,0,0,0,284
27.02.2020,03:00,0,0,0,286
27.02.2020,04:00,0,0,0,286
27.02.2020,05:00,0,0,0,286
27.02.2020,06:00,0,0,0,286
27.02.2020,07:00,0,0,0,283
27.02.2020,08:00,0,0,0,286
27.02.2020,09:00,0,0,0,372
27.02.2020,10:00,0,0,0,607
27.02.2020,11:00,0,0,0,594
27.02.2020,12:00,0,0,0,595
27.02.2020,13:00,0,0,0,594
27.02.2020,14:00,0,0,0,598
27.02.2020,15:00,0,0,0,601
27.02.2020,16:00,0,0,0,597
27.02.2020,17:00,0,0,0,598
27.02.2020,18:00,0,0,0,367
27.02.2020,19:00,0,0,0,273
27.02.2020,20:00,0,0,0,280
27.02.2020,21:00,0,0,0,282
27.02.2020,22:00,0,0,0,283
27.02.2020,23:00,0,0,0,284
28.02.2020,00:00,0,0,0,286
28.02.2020,01:00,0,0,0,287
28.02.2020,02:00,0,0,0,286
28.02.2020,03:00,0,0,0,286
28.02.2020,04:00,0,0,0,285
28.02.2020,05:00,0,0,0,286
28.02.2020,06:00,0,0,0,283
28.02.2020,07:00,0,0,0,285
28.02.2020,08:00,0,0,0,286
28.02.2020,09:00,0,0,0,358
28.02.2020,10:00,0,0,0,266
28.02.2020,11:00,0,0,0,407
28.02.2020,12:00,0,0,0,594
28.02.2020,13:00,0,0,0,598
28.02.2020,14:00,0,0,0,354
28.02.2020,15:00,0,0,0,0
28.02.2020,16:00,0,0,0,0
28.02.2020,17:00,0,0,0,0
28.02.2020,18:00,0,0,0,0
28.02.2020,19:00,0,0,0,0
28.02.2020,20:00,0,0,0,0
28.02.2020,21:00,0,0,0,0
28.02.2020,22:00,0,0,0,0
28.02.2020,23:00,0,0,0,0
29.02.2020,00:00,0,0,0,0
29.02.2020,01:00,0,0,0,0
29.02.2020,02:00,0,0,0,0
29.02.2020,03:00,0,0,0,0
29.02.2020,04:00,0,0,0,0
29.02.2020,05:00,0,0,0,0
29.02.2020,06:00,0,0,0,0
29.02.2020,07:00,0,0,0,0
29.02.2020,08:00,0,0,0,0
29.02.2020,09:00,0,0,0,0
29.02.2020,10:00,0,0,0,0
29.02.2020,11:00,0,0,0,0
29.02.2020,12:00,0,0,0,0
29.02.2020,13:00,0,0,0,0
29.02.2020,14:00,0,0,0,0
29.02.2020,15:00,0,0,0,0
29.02.2020,16:00,0,0,0,0
29.02.2020,17:00,0,0,0,0
29.02.2020,18:00,0,0,0,0
29.02.2020,19:00,0,0,0,0
29.02.2020,20:00,0,0,0,0
29.02.2020,21:00,0,0,0,0
29.02.2020,22:00,0,0,0,0
29.02.2020,23:00,0,0,0,0
01.03.2020,00:00,0,0,0,0
01.03.2020,01:00,0,0,0,0
01.03.2020,02:00,0,0,0,0
01.03.2020,03:00,0,0,0,0
01.03.2020,04:00,0,0,0,0
01.03.2020,05:00,0,0,0,0
01.03.2020,06:00,0,0,0,0
01.03.2020,07:00,0,0,0,0
01.03.2020,08:00,0,0,0,0
01.03.2020,09:00,0,0,0,0
01.03.2020,10:00,0,0,0,0
01.03.2020,11:00,0,0,0,0
01.03.2020,12:00,0,0,0,0
01.03.2020,13:00,0,0,0,0
01.03.2020,14:00,0,0,0,0
01.03.2020,15:00,0,0,0,0
01.03.2020,16:00,0,0,0,0
01.03.2020,17:00,0,0,0,0
01.03.2020,18:00,0,0,0,0
01.03.2020,19:00,0,0,0,0
01.03.2020,20:00,0,0,0,0
01.03.2020,21:00,0,0,0,0
01.03.2020,22:00,0,0,0,0
