Datum,Uhrzeit,Generation_DE D[MW],Generation_DE B[MW],Generation_DE A[MW],Generation_DE C[MW],Generation_DE E[MW]
28.01.2020,12:00,0,0,0,0,0
28.01.2020,13:00,0,0,0,0,0
28.01.2020,14:00,0,0,0,0,0
28.01.2020,15:00,0,0,0,0,0
28.01.2020,16:00,0,0,0,0,0
28.01.2020,17:00,0,0,0,0,0
28.01.2020,18:00,0,0,0,0,0
28.01.2020,19:00,0,0,0,0,0
28.01.2020,20:00,0,0,0,0,0
28.01.2020,21:00,0,0,0,0,0
28.01.2020,22:00,0,0,0,0,0
28.01.2020,23:00,0,0,0,0,0
29.01.2020,00:00,0,0,0,0,0
29.01.2020,01:00,0,0,0,0,0
29.01.2020,02:00,0,0,0,0,0
29.01.2020,03:00,0,0,0,0,0
29.01.2020,04:00,0,0,0,0,0
29.01.2020,05:00,0,0,0,0,0
29.01.2020,06:00,0,0,0,0,0
29.01.2020,07:00,0,0,0,0,0
29.01.2020,08:00,0,0,0,0,0
29.01.2020,09:00,0,0,0,0,0
29.01.2020,10:00,0,0,0,0,0
29.01.2020,11:00,0,0,0,0,0
29.01.2020,12:00,0,0,0,0,0
29.01.2020,13:00,0,0,0,0,0
29.01.2020,14:00,0,0,0,0,0
29.01.2020,15:00,0,0,0,0,0
29.01.2020,16:00,0,0,0,0,0
29.01.2020,17:00,0,0,0,0,0
29.01.2020,18:00,0,0,0,0,0
29.01.2020,19:00,0,0,0,0,0
29.01.2020,20:00,0,0,0,0,0
29.01.2020,21:00,0,0,0,0,0
29.01.2020,22:00,0,0,0,0,0
29.01.2020,23:00,0,0,0,0,0
30.01.2020,00:00,0,0,0,0,0
30.01.2020,01:00,0,0,0,0,0
30.01.2020,02:00,0,0,0,0,0
30.01.2020,03:00,0,0,0,0,0
30.01.2020,04:00,0,0,0,0,0
30.01.2020,05:00,0,0,0,0,0
30.01.2020,06:00,0,0,0,0,0
30.01.2020,07:00,0,0,0,0,0
30.01.2020,08:00,0,0,0,0,0
30.01.2020,09:00,0,0,0,0,0
30.01.2020,10:00,0,0,0,0,0
30.01.2020,11:00,0,0,0,0,0
30.01.2020,12:00,0,0,0,0,0
30.01.2020,13:00,0,0,0,0,0
30.01.2020,14:00,0,0,0,0,0
30.01.2020,15:00,0,0,0,0,0
30.01.2020,16:00,0,0,0,0,0
30.01.2020,17:00,0,0,0,0,0
30.01.2020,18:00,0,0,0,0,0
30.01.2020,19:00,0,0,0,0,0
30.01.2020,20:00,0,0,0,0,0
30.01.2020,21:00,0,0,0,0,0
30.01.2020,22:00,0,0,0,0,0
30.01.2020,23:00,0,0,0,0,0
31.01.2020,00:00,0,0,0,0,0
31.01.2020,01:00,0,0,0,0,0
31.01.2020,02:00,0,0,0,0,0
31.01.2020,03:00,0,0,0,0,0
31.01.2020,04:00,0,0,0,0,0
31.01.2020,05:00,0,0,0,0,0
31.01.2020,06:00,0,0,0,0,0
31.01.2020,07:00,0,0,0,0,0
31.01.2020,08:00,0,0,0,0,0
31.01.2020,09:00,0,0,0,0,0
31.01.2020,10:00,0,0,0,0,0
31.01.2020,11:00,0,0,0,0,0
31.01.2020,12:00,0,0,0,0,0
31.01.2020,13:00,0,0,0,0,0
31.01.2020,14:00,0,0,0,0,0
31.01.2020,15:00,0,0,0,0,0
31.01.2020,16:00,0,0,0,0,0
31.01.2020,17:00,0,0,0,0,0
31.01.2020,18:00,0,0,0,0,0
31.01.2020,19:00,0,0,0,0,0
31.01.2020,20:00,0,0,0,0,0
31.01.2020,21:00,0,0,0,0,0
31.01.2020,22:00,0,0,0,0,0
31.01.2020,23:00,0,0,0,0,0
01.02.2020,00:00,0,0,0,0,0
01.02.2020,01:00,0,0,0,0,0
01.02.2020,02:00,0,0,0,0,0
01.02.2020,03:00,0,0,0,0,0
01.02.2020,04:00,0,0,0,0,0
01.02.2020,05:00,0,0,0,0,0
01.02.2020,06:00,0,0,0,0,0
01.02.2020,07:00,0,0,0,0,0
01.02.2020,08:00,0,0,0,0,0
01.02.2020,09:00,0,0,0,0,0
01.02.2020,10:00,0,0,0,0,0
01.02.2020,11:00,0,0,0,0,0
01.02.2020,12:00,0,0,0,0,0
01.02.2020,13:00,0,0,0,0,0
01.02.2020,14:00,0,0,0,0,0
01.02.2020,15:00,0,0,0,0,0
01.02.2020,16:00,0,0,0,0,0
01.02.2020,17:00,0,0,0,0,0
01.02.2020,18:00,0,0,0,0,0
01.02.2020,19:00,0,0,0,0,0
01.02.2020,20:00,0,0,0,0,0
01.02.2020,21:00,0,0,0,0,0
01.02.2020,22:00,0,0,0,0,0
01.02.2020,23:00,0,0,0,0,0
02.02.2020,00:00,0,0,0,0,0
02.02.2020,01:00,0,0,0,0,0
02.02.2020,02:00,0,0,0,0,0
02.02.2020,03:00,0,0,0,0,0
02.02.2020,04:00,0,0,0,0,0
02.02.2020,05:00,0,0,0,0,0
02.02.2020,06:00,0,0,0,0,0
02.02.2020,07:00,0,0,0,0,0
02.02.2020,08:00,0,0,0,0,0
02.02.2020,09:00,0,0,0,0,0
02.02.2020,10:00,0,0,0,0,0
02.02.2020,11:00,0,0,0,0,0
02.02.2020,12:00,0,0,0,0,0
02.02.2020,13:00,0,0,0,0,0
02.02.2020,14:00,0,0,0,0,0
02.02.2020,15:00,0,0,0,0,0
02.02.2020,16:00,0,0,0,0,0
02.02.2020,17:00,0,0,0,0,0
02.02.2020,18:00,0,0,0,0,0
02.02.2020,19:00,0,0,0,0,0
02.02.2020,20:00,0,0,0,0,0
02.02.2020,21:00,0,0,0,0,0
02.02.2020,22:00,0,0,0,0,0
02.02.2020,23:00,0,0,0,0,0
03.02.2020,00:00,0,0,0,0,0
03.02.2020,01:00,0,0,0,0,0
03.02.2020,02:00,0,0,0,0,0
03.02.2020,03:00,0,0,0,0,0
03.02.2020,04:00,0,0,0,0,0
03.02.2020,05:00,0,0,0,0,0
03.02.2020,06:00,0,0,0,0,0
03.02.2020,07:00,0,0,0,0,0
03.02.2020,08:00,0,0,0,0,0
03.02.2020,09:00,0,0,0,0,0
03.02.2020,10:00,0,0,0,0,0
03.02.2020,11:00,0,0,0,0,0
03.02.2020,12:00,0,0,0,0,0
03.02.2020,13:00,0,0,0,0,0
03.02.2020,14:00,0,0,0,0,0
03.02.2020,15:00,0,0,0,0,0
03.02.2020,16:00,0,0,0,0,0
03.02.2020,17:00,0,0,0,0,0
03.02.2020,18:00,0,0,0,0,0
03.02.2020,19:00,0,0,0,0,0
03.02.2020,20:00,0,0,0,0,0
03.02.2020,21:00,0,0,0,0,0
03.02.2020,22:00,0,0,0,0,0
03.02.2020,23:00,0,0,0,0,0
04.02.2020,00:00,0,0,0,0,0
04.02.2020,01:00,0,0,0,0,0
04.02.2020,02:00,0,0,0,0,0
04.02.2020,03:00,0,0,0,0,0
04.02.2020,04:00,0,0,0,0,0
04.02.2020,05:00,0,0,0,0,0
04.02.2020,06:00,0,0,0,0,0
04.02.2020,07:00,0,0,0,0,0
04.02.2020,08:00,0,0,0,0,0
04.02.2020,09:00,0,0,0,0,0
04.02.2020,10:00,0,0,0,0,0
04.02.2020,11:00,0,0,0,0,0
04.02.2020,12:00,0,0,0,0,0
04.02.2020,13:00,0,0,0,0,0
04.02.2020,14:00,0,0,0,0,0
04.02.2020,15:00,0,0,0,0,0
04.02.2020,16:00,0,0,0,0,0
04.02.2020,17:00,0,0,0,0,0
04.02.2020,18:00,0,0,0,0,0
04.02.2020,19:00,0,0,0,0,0
04.02.2020,20:00,0,0,0,0,0
04.02.2020,21:00,0,0,0,0,0
04.02.2020,22:00,0,0,0,0,0
04.02.2020,23:00,0,0,0,0,0
05.02.2020,00:00,0,0,0,0,0
05.02.2020,01:00,0,0,0,0,0
05.02.2020,02:00,0,0,0,0,0
05.02.2020,03:00,0,0,0,0,133
05.02.2020,04:00,0,0,0,0,255
05.02.2020,05:00,0,0,0,0,208
05.02.2020,06:00,0,0,0,0,265
05.02.2020,07:00,0,0,0,0,347
05.02.2020,08:00,0,0,0,0,467
05.02.2020,09:00,0,0,0,0,539
05.02.2020,10:00,0,0,0,0,552
05.02.2020,11:00,0,0,0,0,553
05.02.2020,12:00,0,0,0,0,551
05.02.2020,13:00,0,0,0,0,508
05.02.2020,14:00,0,0,0,0,375
05.02.2020,15:00,0,0,0,0,417
05.02.2020,16:00,0,0,0,0,712
05.02.2020,17:00,0,0,0,0,774
05.02.2020,18:00,0,0,0,0,776
05.02.2020,19:00,0,0,0,0,777
05.02.2020,20:00,0,0,0,0,769
05.02.2020,21:00,0,0,0,0,468
05.02.2020,22:00,0,0,0,0,241
05.02.2020,23:00,0,0,0,0,210
06.02.2020,00:00,0,0,0,0,213
06.02.2020,01:00,0,0,0,0,215
06.02.2020,02:00,0,0,0,0,214
06.02.2020,03:00,0,0,0,0,215
06.02.2020,04:00,0,0,0,0,216
06.02.2020,05:00,0,0,0,0,215
06.02.2020,06:00,0,0,0,0,301
06.02.2020,07:00,0,0,0,0,659
06.02.2020,08:00,0,0,0,0,775
06.02.2020,09:00,0,0,0,0,777
06.02.2020,10:00,0,0,0,0,779
06.02.2020,11:00,0,0,0,0,779
06.02.2020,12:00,0,0,0,0,772
06.02.2020,13:00,0,0,0,0,770
06.02.2020,14:00,0,0,0,0,538
06.02.2020,15:00,0,0,0,0,676
06.02.2020,16:00,0,0,0,0,775
06.02.2020,17:00,0,0,0,0,780
06.02.2020,18:00,0,0,0,0,778
06.02.2020,19:00,0,0,0,0,779
06.02.2020,20:00,0,0,0,0,779
06.02.2020,21:00,0,0,0,0,780
06.02.2020,22:00,0,0,0,0,778
06.02.2020,23:00,0,0,0,0,594
07.02.2020,00:00,0,0,0,0,269
07.02.2020,01:00,0,0,0,0,208
07.02.2020,02:00,0,0,0,0,214
07.02.2020,03:00,0,0,0,0,216
07.02.2020,04:00,0,0,0,0,331
07.02.2020,05:00,0,0,0,0,689
07.02.2020,06:00,0,0,0,0,781
07.02.2020,07:00,0,0,0,0,780
07.02.2020,08:00,0,0,0,0,781
07.02.2020,09:00,0,0,0,0,780
07.02.2020,10:00,0,0,0,0,779
07.02.2020,11:00,0,0,0,0,775
07.02.2020,12:00,0,0,0,0,779
07.02.2020,13:00,0,0,0,0,777
07.02.2020,14:00,0,0,0,0,687
07.02.2020,15:00,0,0,0,0,548
07.02.2020,16:00,0,0,0,0,705
07.02.2020,17:00,0,0,0,0,780
07.02.2020,18:00,0,0,0,0,747
07.02.2020,19:00,0,0,0,0,515
07.02.2020,20:00,0,0,0,0,252
07.02.2020,21:00,0,0,0,0,0
07.02.2020,22:00,0,0,0,0,0
07.02.2020,23:00,0,0,0,0,0
08.02.2020,00:00,0,0,0,0,0
08.02.2020,01:00,0,0,0,0,0
08.02.2020,02:00,0,0,0,0,0
08.02.2020,03:00,0,0,0,0,0
08.02.2020,04:00,0,0,0,0,0
08.02.2020,05:00,0,0,0,0,0
08.02.2020,06:00,0,0,0,0,0
08.02.2020,07:00,0,0,0,0,0
08.02.2020,08:00,0,0,0,0,0
08.02.2020,09:00,0,0,0,0,0
08.02.2020,10:00,0,0,0,0,0
08.02.2020,11:00,0,0,0,0,0
08.02.2020,12:00,0,0,0,0,0
08.02.2020,13:00,0,0,0,0,0
08.02.2020,14:00,0,0,0,0,0
08.02.2020,15:00,0,0,0,0,0
08.02.2020,16:00,0,0,0,0,0
08.02.2020,17:00,0,0,0,0,0
08.02.2020,18:00,0,0,0,0,0
08.02.2020,19:00,0,0,0,0,0
08.02.2020,20:00,0,0,0,0,0
08.02.2020,21:00,0,0,0,0,0
08.02.2020,22:00,0,0,0,0,0
08.02.2020,23:00,0,0,0,0,0
09.02.2020,00:00,0,0,0,0,0
09.02.2020,01:00,0,0,0,0,0
09.02.2020,02:00,0,0,0,0,0
09.02.2020,03:00,0,0,0,0,0
09.02.2020,04:00,0,0,0,0,0
09.02.2020,05:00,0,0,0,0,0
09.02.2020,06:00,0,0,0,0,0
09.02.2020,07:00,0,0,0,0,0
09.02.2020,08:00,0,0,0,0,0
09.02.2020,09:00,0,0,0,0,0
09.02.2020,10:00,0,0,0,0,0
09.02.2020,11:00,0,0,0,0,0
09.02.2020,12:00,0,0,0,0,0
09.02.2020,13:00,0,0,0,0,0
09.02.2020,14:00,0,0,0,0,0
09.02.2020,15:00,0,0,0,0,0
09.02.2020,16:00,0,0,0,0,0
09.02.2020,17:00,0,0,0,0,0
09.02.2020,18:00,0,0,0,0,0
09.02.2020,19:00,0,0,0,0,0
09.02.2020,20:00,0,0,0,0,0
09.02.2020,21:00,0,0,0,0,0
09.02.2020,22:00,0,0,0,0,0
09.02.2020,23:00,0,0,0,0,0
10.02.2020,00:00,0,0,0,0,0
10.02.2020,01:00,0,0,0,0,0
10.02.2020,02:00,0,0,0,0,0
10.02.2020,03:00,0,0,0,0,0
10.02.2020,04:00,0,0,0,0,0
10.02.2020,05:00,0,0,0,0,0
10.02.2020,06:00,0,0,0,0,0
10.02.2020,07:00,0,0,0,0,0
10.02.2020,08:00,0,0,0,0,0
10.02.2020,09:00,0,0,0,0,0
10.02.2020,10:00,0,0,0,0,0
10.02.2020,11:00,0,0,0,0,0
10.02.2020,12:00,0,0,0,0,0
10.02.2020,13:00,0,0,0,0,0
10.02.2020,14:00,0,0,0,0,0
10.02.2020,15:00,0,0,0,0,0
10.02.2020,16:00,0,0,0,0,0
10.02.2020,17:00,0,0,0,0,0
10.02.2020,18:00,0,0,0,0,0
10.02.2020,19:00,0,0,0,0,0
10.02.2020,20:00,0,0,0,0,0
10.02.2020,21:00,0,0,0,0,0
10.02.2020,22:00,0,0,0,0,0
10.02.2020,23:00,0,0,0,0,0
11.02.2020,00:00,0,0,0,0,0
11.02.2020,01:00,0,0,0,0,0
11.02.2020,02:00,0,0,0,0,0
11.02.2020,03:00,0,0,0,0,0
11.02.2020,04:00,0,0,0,0,0
11.02.2020,05:00,0,0,0,0,0
11.02.2020,06:00,0,0,0,0,0
11.02.2020,07:00,0,0,0,0,0
11.02.2020,08:00,0,0,0,0,0
11.02.2020,09:00,0,0,0,0,0
11.02.2020,10:00,0,0,0,0,0
11.02.2020,11:00,0,0,0,0,0
11.02.2020,12:00,0,0,0,0,0
11.02.2020,13:00,0,0,0,0,0
11.02.2020,14:00,0,0,0,0,0
11.02.2020,15:00,0,0,0,0,0
11.02.2020,16:00,0,0,0,0,0
11.02.2020,17:00,0,0,0,0,0
11.02.2020,18:00,0,0,0,0,0
11.02.2020,19:00,0,0,0,0,0
11.02.2020,20:00,0,0,0,0,0
11.02.2020,21:00,0,0,0,0,0
11.02.2020,22:00,0,0,0,0,0
11.02.2020,23:00,0,0,0,0,0
12.02.2020,00:00,0,0,0,0,0
12.02.2020,01:00,0,0,0,0,0
12.02.2020,02:00,0,0,0,0,0
12.02.2020,03:00,0,0,0,0,0
12.02.2020,04:00,0,0,0,0,0
12.02.2020,05:00,0,0,0,0,0
12.02.2020,06:00,0,0,0,0,0
12.02.2020,07:00,0,0,0,0,0
12.02.2020,08:00,0,0,0,0,0
12.02.2020,09:00,0,0,0,0,0
12.02.2020,10:00,0,0,0,0,0
12.02.2020,11:00,0,0,0,0,0
12.02.2020,12:00,0,0,0,0,0
12.02.2020,13:00,0,0,0,0,0
12.02.2020,14:00,0,0,0,0,0
12.02.2020,15:00,0,0,0,0,0
12.02.2020,16:00,0,0,0,0,0
12.02.2020,17:00,0,0,0,0,0
12.02.2020,18:00,0,0,0,0,0
12.02.2020,19:00,0,0,0,0,0
12.02.2020,20:00,0,0,0,0,0
12.02.2020,21:00,0,0,0,0,0
12.02.2020,22:00,0,0,0,0,0
12.02.2020,23:00,0,0,0,0,0
13.02.2020,00:00,0,0,0,0,0
13.02.2020,01:00,0,0,0,0,0
13.02.2020,02:00,0,0,0,0,0
13.02.2020,03:00,0,0,0,0,0
13.02.2020,04:00,0,0,0,0,0
13.02.2020,05:00,0,0,0,0,0
13.02.2020,06:00,0,0,0,0,0
13.02.2020,07:00,0,0,0,0,0
13.02.2020,08:00,0,0,0,0,0
13.02.2020,09:00,0,0,0,0,0
13.02.2020,10:00,0,0,0,0,0
13.02.2020,11:00,0,0,0,0,0
13.02.2020,12:00,0,0,0,0,0
13.02.2020,13:00,0,0,0,0,0
13.02.2020,14:00,0,0,0,0,0
13.02.2020,15:00,0,0,0,0,0
13.02.2020,16:00,0,0,0,0,0
13.02.2020,17:00,0,0,0,0,0
13.02.2020,18:00,0,0,0,0,0
13.02.2020,19:00,0,0,0,0,0
13.02.2020,20:00,0,0,0,0,0
13.02.2020,21:00,0,0,0,0,0
13.02.2020,22:00,0,0,0,0,0
13.02.2020,23:00,0,0,0,0,0
14.02.2020,00:00,0,0,0,0,0
14.02.2020,01:00,0,0,0,0,0
14.02.2020,02:00,0,0,0,0,0
14.02.2020,03:00,0,0,0,0,0
14.02.2020,04:00,0,0,0,0,0
14.02.2020,05:00,0,0,0,0,0
14.02.2020,06:00,0,0,0,0,0
14.02.2020,07:00,0,0,0,0,0
14.02.2020,08:00,0,0,0,0,0
14.02.2020,09:00,0,0,0,0,0
14.02.2020,10:00,0,0,0,0,0
14.02.2020,11:00,0,0,0,0,0
14.02.2020,12:00,0,0,0,0,0
14.02.2020,13:00,0,0,0,0,0
14.02.2020,14:00,0,0,0,0,0
14.02.2020,15:00,0,0,0,0,0
14.02.2020,16:00,0,0,0,0,0
14.02.2020,17:00,0,0,0,0,0
14.02.2020,18:00,0,0,0,0,0
14.02.2020,19:00,0,0,0,0,0
14.02.2020,20:00,0,0,0,0,0
14.02.2020,21:00,0,0,0,0,0
14.02.2020,22:00,0,0,0,0,0
14.02.2020,23:00,0,0,0,0,0
15.02.2020,00:00,0,0,0,0,0
15.02.2020,01:00,0,0,0,0,0
15.02.2020,02:00,0,0,0,0,0
15.02.2020,03:00,0,0,0,0,0
15.02.2020,04:00,0,0,0,0,0
15.02.2020,05:00,0,0,0,0,0
15.02.2020,06:00,0,0,0,0,0
15.02.2020,07:00,0,0,0,0,0
15.02.2020,08:00,0,0,0,0,0
15.02.2020,09:00,0,0,0,0,0
15.02.2020,10:00,0,0,0,0,0
15.02.2020,11:00,0,0,0,0,0
15.02.2020,12:00,0,0,0,0,0
15.02.2020,13:00,0,0,0,0,0
15.02.2020,14:00,0,0,0,0,0
15.02.2020,15:00,0,0,0,0,0
15.02.2020,16:00,0,0,0,0,0
15.02.2020,17:00,0,0,0,0,0
15.02.2020,18:00,0,0,0,0,0
15.02.2020,19:00,0,0,0,0,0
15.02.2020,20:00,0,0,0,0,0
15.02.2020,21:00,0,0,0,0,0
15.02.2020,22:00,0,0,0,0,0
15.02.2020,23:00,0,0,0,0,0
16.02.2020,00:00,0,0,0,0,0
16.02.2020,01:00,0,0,0,0,0
16.02.2020,02:00,0,0,0,0,0
16.02.2020,03:00,0,0,0,0,0
16.02.2020,04:00,0,0,0,0,0
16.02.2020,05:00,0,0,0,0,0
16.02.2020,06:00,0,0,0,0,0
16.02.2020,07:00,0,0,0,0,0
16.02.2020,08:00,0,0,0,0,0
16.02.2020,09:00,0,0,0,0,0
16.02.2020,10:00,0,0,0,0,0
16.02.2020,11:00,0,0,0,0,0
16.02.2020,12:00,0,0,0,0,0
16.02.2020,13:00,0,0,0,0,0
16.02.2020,14:00,0,0,0,0,0
16.02.2020,15:00,0,0,0,0,0
16.02.2020,16:00,0,0,0,0,0
16.02.2020,17:00,0,0,0,0,0
16.02.2020,18:00,0,0,0,0,0
16.02.2020,19:00,0,0,0,0,0
16.02.2020,20:00,0,0,0,0,0
16.02.2020,21:00,0,0,0,0,0
16.02.2020,22:00,0,0,0,0,0
16.02.2020,23:00,0,0,0,0,0
17.02.2020,00:00,0,0,0,0,0
17.02.2020,01:00,0,0,0,0,0
17.02.2020,02:00,0,0,0,0,0
17.02.2020,03:00,0,0,0,0,0
17.02.2020,04:00,0,0,0,0,0
17.02.2020,05:00,0,0,0,0,0
17.02.2020,06:00,0,0,0,0,0
17.02.2020,07:00,0,0,0,0,3
17.02.2020,08:00,0,0,0,0,204
17.02.2020,09:00,0,0,0,0,300
17.02.2020,10:00,0,0,0,0,337
17.02.2020,11:00,0,0,0,0,248
17.02.2020,12:00,0,0,0,0,219
17.02.2020,13:00,0,0,0,0,220
17.02.2020,14:00,0,0,0,0,219
17.02.2020,15:00,0,0,0,0,221
17.02.2020,16:00,0,0,0,0,220
17.02.2020,17:00,0,0,0,0,220
17.02.2020,18:00,0,0,0,0,215
17.02.2020,19:00,0,0,0,0,218
17.02.2020,20:00,0,0,0,0,215
17.02.2020,21:00,0,0,0,0,213
17.02.2020,22:00,0,0,0,0,218
17.02.2020,23:00,0,0,0,0,187
18.02.2020,00:00,0,0,0,0,0
18.02.2020,01:00,0,0,0,0,0
18.02.2020,02:00,0,0,0,0,0
18.02.2020,03:00,0,0,0,0,0
18.02.2020,04:00,0,0,0,0,0
18.02.2020,05:00,0,0,0,0,0
18.02.2020,06:00,0,0,0,0,0
18.02.2020,07:00,0,0,0,0,0
18.02.2020,08:00,0,0,0,0,0
18.02.2020,09:00,0,0,0,0,0
18.02.2020,10:00,0,0,0,0,0
18.02.2020,11:00,0,0,0,0,0
18.02.2020,12:00,0,0,0,0,0
18.02.2020,13:00,0,0,0,0,0
18.02.2020,14:00,0,0,0,0,0
18.02.2020,15:00,0,0,0,0,0
18.02.2020,16:00,0,0,0,0,0
18.02.2020,17:00,0,0,0,0,0
18.02.2020,18:00,0,0,0,0,0
18.02.2020,19:00,0,0,0,0,0
18.02.2020,20:00,0,0,0,0,0
18.02.2020,21:00,0,0,0,0,0
18.02.2020,22:00,0,0,0,0,0
18.02.2020,23:00,0,0,0,0,0
19.02.2020,00:00,0,0,0,0,0
19.02.2020,01:00,0,0,0,0,0
19.02.2020,02:00,0,0,0,0,0
19.02.2020,03:00,0,0,0,0,0
19.02.2020,04:00,0,0,0,0,0
19.02.2020,05:00,0,0,0,0,0
19.02.2020,06:00,0,0,0,0,0
19.02.2020,07:00,0,0,0,0,0
19.02.2020,08:00,0,0,0,0,0
19.02.2020,09:00,0,0,0,0,0
19.02.2020,10:00,0,0,0,0,0
19.02.2020,11:00,0,0,0,0,0
19.02.2020,12:00,0,0,0,0,0
19.02.2020,13:00,0,0,0,0,0
19.02.2020,14:00,0,0,0,0,0
19.02.2020,15:00,0,0,0,0,0
19.02.2020,16:00,0,0,0,0,0
19.02.2020,17:00,0,0,0,0,0
19.02.2020,18:00,0,0,0,0,0
19.02.2020,19:00,0,0,0,0,0
19.02.2020,20:00,0,0,0,0,0
19.02.2020,21:00,0,0,0,0,0
19.02.2020,22:00,0,0,0,0,0
19.02.2020,23:00,0,0,0,0,0
20.02.2020,00:00,0,0,0,0,0
20.02.2020,01:00,0,0,0,0,0
20.02.2020,02:00,0,0,0,0,0
20.02.2020,03:00,0,0,0,0,0
20.02.2020,04:00,0,0,0,0,0
20.02.2020,05:00,0,0,0,0,0
20.02.2020,06:00,0,0,0,0,0
20.02.2020,07:00,0,0,0,0,0
20.02.2020,08:00,0,0,0,0,0
20.02.2020,09:00,0,0,0,0,0
20.02.2020,10:00,0,0,0,0,0
20.02.2020,11:00,0,0,0,0,0
20.02.2020,12:00,0,0,0,0,0
20.02.2020,13:00,0,0,0,0,0
20.02.2020,14:00,0,0,0,0,0
20.02.2020,15:00,0,0,0,0,0
20.02.2020,16:00,0,0,0,0,0
20.02.2020,17:00,0,0,0,0,0
20.02.2020,18:00,0,0,0,0,0
20.02.2020,19:00,0,0,0,0,0
20.02.2020,20:00,0,0,0,0,0
20.02.2020,21:00,0,0,0,0,0
20.02.2020,22:00,0,0,0,0,0
20.02.2020,23:00,0,0,0,0,0
21.02.2020,00:00,0,0,0,0,0
21.02.2020,01:00,0,0,0,0,0
21.02.2020,02:00,0,0,0,0,0
21.02.2020,03:00,0,0,0,0,0
21.02.2020,04:00,0,0,0,0,0
21.02.2020,05:00,0,0,0,0,0
21.02.2020,06:00,0,0,0,0,0
21.02.2020,07:00,0,0,0,0,0
21.02.2020,08:00,0,0,0,0,0
21.02.2020,09:00,0,0,0,0,0
21.02.2020,10:00,0,0,0,0,0
21.02.2020,11:00,0,0,0,0,0
21.02.2020,12:00,0,0,0,0,0
21.02.2020,13:00,0,0,0,0,0
21.02.2020,14:00,0,0,0,0,0
21.02.2020,15:00,0,0,0,0,0
21.02.2020,16:00,0,0,0,0,0
21.02.2020,17:00,0,0,0,0,0
21.02.2020,18:00,0,0,0,0,0
21.02.2020,19:00,0,0,0,0,0
21.02.2020,20:00,0,0,0,0,0
21.02.2020,21:00,0,0,0,0,0
21.02.2020,22:00,0,0,0,0,0
21.02.2020,23:00,0,0,0,0,0
22.02.2020,00:00,0,0,0,0,0
22.02.2020,01:00,0,0,0,0,0
22.02.2020,02:00,0,0,0,0,0
22.02.2020,03:00,0,0,0,0,0
22.02.2020,04:00,0,0,0,0,0
22.02.2020,05:00,0,0,0,0,0
22.02.2020,06:00,0,0,0,0,0
22.02.2020,07:00,0,0,0,0,0
22.02.2020,08:00,0,0,0,0,0
22.02.2020,09:00,0,0,0,0,0
22.02.2020,10:00,0,0,0,0,0
22.02.2020,11:00,0,0,0,0,0
22.02.2020,12:00,0,0,0,0,0
22.02.2020,13:00,0,0,0,0,0
22.02.2020,14:00,0,0,0,0,0
22.02.2020,15:00,0,0,0,0,0
22.02.2020,16:00,0,0,0,0,0
22.02.2020,17:00,0,0,0,0,0
22.02.2020,18:00,0,0,0,0,0
22.02.2020,19:00,0,0,0,0,0
22.02.2020,20:00,0,0,0,0,0
22.02.2020,21:00,0,0,0,0,0
22.02.2020,22:00,0,0,0,0,0
22.02.2020,23:00,0,0,0,0,0
23.02.2020,00:00,0,0,0,0,0
23.02.2020,01:00,0,0,0,0,0
23.02.2020,02:00,0,0,0,0,0
23.02.2020,03:00,0,0,0,0,0
23.02.2020,04:00,0,0,0,0,0
23.02.2020,05:00,0,0,0,0,0
23.02.2020,06:00,0,0,0,0,0
23.02.2020,07:00,0,0,0,0,0
23.02.2020,08:00,0,0,0,0,0
23.02.2020,09:00,0,0,0,0,0
23.02.2020,10:00,0,0,0,0,0
23.02.2020,11:00,0,0,0,0,0
23.02.2020,12:00,0,0,0,0,0
23.02.2020,13:00,0,0,0,0,0
23.02.2020,14:00,0,0,0,0,0
23.02.2020,15:00,0,0,0,0,0
23.02.2020,16:00,0,0,0,0,0
23.02.2020,17:00,0,0,0,0,0
23.02.2020,18:00,0,0,0,0,0
23.02.2020,19:00,0,0,0,0,0
23.02.2020,20:00,0,0,0,0,0
23.02.2020,21:00,0,0,0,0,0
23.02.2020,22:00,0,0,0,0,0
23.02.2020,23:00,0,0,0,0,0
24.02.2020,00:00,0,0,0,0,0
24.02.2020,01:00,0,0,0,0,0
24.02.2020,02:00,0,0,0,0,0
24.02.2020,03:00,0,0,0,0,0
24.02.2020,04:00,0,0,0,0,0
24.02.2020,05:00,0,0,0,0,0
24.02.2020,06:00,0,0,0,0,0
24.02.2020,07:00,0,0,0,0,0
24.02.2020,08:00,0,0,0,0,0
24.02.2020,09:00,0,0,0,0,0
24.02.2020,10:00,0,0,0,0,0
24.02.2020,11:00,0,0,0,0,0
24.02.2020,12:00,0,0,0,0,0
24.02.2020,13:00,0,0,0,0,0
24.02.2020,14:00,0,0,0,0,0
24.02.2020,15:00,0,0,0,0,0
24.02.2020,16:00,0,0,0,0,0
24.02.2020,17:00,0,0,0,0,0
24.02.2020,18:00,0,0,0,0,0
24.02.2020,19:00,0,0,0,0,0
24.02.2020,20:00,0,0,0,0,0
24.02.2020,21:00,0,0,0,0,0
24.02.2020,22:00,0,0,0,0,0
24.02.2020,23:00,0,0,0,0,0
25.02.2020,00:00,0,0,0,0,0
25.02.2020,01:00,0,0,0,0,0
25.02.2020,02:00,0,0,0,0,0
